pdb_id,resolution,ligand_id,ligand_heavy_atoms,ligand_chain,family,n_chains,structure_format,has_TYR_5A,has_TYR_8A,has_TYR_10A,has_TYR_12A,has_TYR_15A,has_CYS_5A,has_CYS_8A,has_CYS_10A,has_CYS_12A,has_CYS_15A,has_SER_5A,has_SER_8A,has_SER_10A,has_SER_12A,has_SER_15A,has_THR_5A,has_THR_8A,has_THR_10A,has_THR_12A,has_THR_15A,has_LYS_5A,has_LYS_8A,has_LYS_10A,has_LYS_12A,has_LYS_15A,has_ANY_5A,has_ANY_8A,has_ANY_10A,has_ANY_12A,has_ANY_15A,count_TYR_5A,count_TYR_8A,count_TYR_10A,count_TYR_12A,count_TYR_15A,count_CYS_5A,count_CYS_8A,count_CYS_10A,count_CYS_12A,count_CYS_15A,count_SER_5A,count_SER_8A,count_SER_10A,count_SER_12A,count_SER_15A,count_THR_5A,count_THR_8A,count_THR_10A,count_THR_12A,count_THR_15A,count_LYS_5A,count_LYS_8A,count_LYS_10A,count_LYS_12A,count_LYS_15A,min_TYR_dist,min_CYS_dist,min_SER_dist,min_THR_dist,min_LYS_dist,tyr_pocket_sasa,n_tyr_pocket_10A,sasa_computed
7IMV,1.6,ONQ,15,A,Other,1,pdb,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,0,1,1,1,2,0,0,0,0,0,0,1,1,1,1,1,2,4,5,6,0,0,0,0,2,7.973440647125244,,7.045665740966797,3.684859752655029,13.33985710144043,122.27744854803689,1,True
28LM,1.96,NAD,44,A,Oxidoreductase,8,cif,False,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,0,0,1,2,3,0,0,0,0,0,1,4,6,7,8,0,1,2,3,5,0,1,1,1,2,8.794611930847168,16.22736358642578,3.528992891311645,6.616323947906494,6.787570953369141,18.38924473886833,1,True
9Z6D,1.94,A1C13,29,A,Other,2,cif,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,0,1,1,1,1,0,0,1,1,2,0,0,1,1,1,0,1,2,2,3,0,1,4,4,7,7.03636360168457,8.31346321105957,9.671521186828612,5.243089199066162,7.891202449798584,42.59710395701032,1,True
9XBZ,1.34,A1EZK,45,A,Other,1,cif,True,True,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,2,2,2,2,4,0,0,0,1,1,0,0,0,2,3,0,1,1,1,3,0,0,1,3,4,3.380729913711548,11.017614364624023,10.03105354309082,7.27370548248291,8.701288223266602,138.12157734866258,2,True
9S30,2.65,ACO,51,A,Epigenetic/reader,1,pdb,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,0,2,5,5,5,0,0,0,2,2,0,1,1,2,3,0,0,0,0,0,0,0,1,1,1,6.802760124206543,10.89678192138672,5.697390556335449,16.020206451416016,9.40594482421875,186.22615087342535,5,True
9XS3,2.6,A1MCQ,21,A,Oxidoreductase,1,cif,False,True,True,True,True,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,0,2,5,5,9,0,0,0,2,2,0,0,0,2,6,1,1,1,4,5,0,0,1,2,5,5.979852676391602,10.740164756774902,10.065531730651855,4.559464454650879,8.895588874816895,,5,False
9XS5,2.33,MRI,22,A,Oxidoreductase,1,pdb,False,True,True,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,0,2,4,5,10,0,0,0,1,2,0,0,1,3,6,1,1,2,5,6,0,1,1,2,3,6.981130599975586,10.675369262695312,9.211353302001951,4.61550760269165,7.608925819396973,,4,False
14XW,2.05,J4Q,15,A,Other,2,pdb,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,1,2,2,4,0,0,1,1,1,21.36907196044922,12.803611755371094,7.389350891113281,7.521742343902588,9.231281280517578,,0,False
22TZ,2.96,FPP,24,A,Other,2,pdb,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,1,3,4,4,4,0,0,0,1,3,0,1,2,3,4,0,2,3,6,15,0,1,2,3,3,4.829491138458252,10.478328704833984,7.009434700012207,6.833258628845215,6.267188549041748,,4,False
9RSL,1.7,SIA,21,A,Other,2,pdb,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,True,False,False,True,True,True,0,0,1,4,6,0,0,0,0,0,0,0,0,1,6,0,0,0,3,8,0,0,1,1,4,9.152535438537598,,10.970816612243652,10.838406562805176,8.496432304382324,5.031088545727153,1,True
14UN,1.928,A1DNX,10,B,Other,2,cif,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,1,2,1,1,2,2,2,30.399030685424805,25.104331970214844,5.504332065582275,11.351868629455566,3.690207004547119,,0,False
9SPZ,1.37,ICS,18,A,Oxidoreductase,4,pdb,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,False,True,True,True,True,0,1,3,6,9,0,1,1,4,5,0,2,4,5,8,0,0,2,5,7,0,0,0,2,3,5.940904140472412,5.747794628143311,6.622676372528076,8.428348541259766,11.764063835144045,,3,False
9PV8,1.95,PG0,8,A,Other,1,pdb,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,0,0,0,0,3,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,0,2,3,4,6,12.748918533325195,,9.78370475769043,10.427879333496094,5.36553955078125,,0,False
14VP,2.22,K3P,14,A,Other,2,pdb,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3,0,2,2,3,4,0,0,1,1,1,21.52516365051269,11.46778678894043,6.626691818237305,6.592576503753662,9.06206512451172,,0,False
24TF,1.7,GAL,12,A,Hydrolase(other),1,pdb,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,0,1,3,3,3,0,0,0,0,0,0,2,3,4,11,0,1,2,3,8,0,1,2,2,2,6.636347770690918,15.322447776794434,5.452732086181641,7.456381320953369,5.8607048988342285,,3,False
31WB,1.31,A1KCQ,35,A,Kinase,1,cif,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,True,True,0,1,1,1,3,0,1,1,2,2,0,1,1,1,1,0,0,0,0,1,0,0,2,3,3,6.558203220367432,5.305678844451904,5.144782066345215,12.30866527557373,8.272391319274902,,1,False
9PVN,1.82,NAP,48,A,Oxidoreductase,2,cif,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,1,0,1,2,2,6,0,0,1,1,3,0,0,2,3,3,15.76175308227539,13.175857543945312,5.689974784851074,9.246209144592283,9.059114456176758,,0,False
29VY,2.33,FAD,53,A,Oxidoreductase,3,pdb,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,0,1,3,5,9,0,0,1,1,1,0,3,3,3,5,0,1,4,4,6,0,0,0,0,3,7.658449649810791,9.147048950195312,6.790001392364502,7.730517864227295,13.420363426208496,92.6771174574966,3,True
14UW,1.804,A1DN9,15,A,Other,2,cif,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,1,2,3,6,0,0,1,1,1,19.999610900878903,12.877921104431152,7.690245151519775,7.127541542053223,8.663969993591309,,0,False
7IMZ,1.72,ZQA,12,A,Other,1,pdb,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,0,0,1,2,2,0,0,0,0,0,0,0,1,2,2,0,1,2,5,6,0,0,0,2,3,9.99548625946045,,8.070161819458008,6.124808311462402,10.047898292541504,122.93800841090616,1,True
9VZA,2.61,GTP,32,A,Other,6,cif,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,0,1,2,2,6,0,0,0,0,1,1,2,4,5,7,0,1,2,6,10,0,0,0,2,2,5.39050817489624,14.117154121398926,3.611264705657959,5.654578685760498,10.050217628479004,,2,False
30IZ,2.02,MLI,7,A,Oxidoreductase,4,pdb,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,True,0,0,0,2,4,0,0,0,0,0,0,0,2,2,4,0,0,0,2,4,0,0,0,0,6,11.323304176330566,,8.367446899414062,10.644678115844728,13.785943031311035,,0,False
13VA,1.7,A1C1Q,18,B,Other,2,cif,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,1,3,3,6,0,0,0,1,3,14.547042846679688,,9.38238525390625,6.401207447052002,11.592970848083496,,0,False
9N53,1.65,NEN,7,A,Oxidoreductase,2,pdb,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,0,0,0,0,1,1,1,1,1,1,0,1,1,2,3,1,1,1,1,1,0,0,0,0,0,14.791081428527832,2.5823564529418945,5.060833930969238,4.728284358978272,23.46574592590332,,0,False
32QS,2.7,A1KEC,62,A,Transferase(other),2,cif,False,True,True,True,True,False,False,False,True,True,False,False,True,True,True,False,False,True,True,True,False,False,False,True,True,False,True,True,True,True,0,1,3,4,6,0,0,0,1,1,0,0,1,3,5,0,0,1,3,3,0,0,0,3,5,7.290765762329102,10.109030723571776,9.222633361816406,8.782997131347656,10.173148155212402,,3,False
9T75,2.83,FAD,53,D,Oxidoreductase,4,pdb,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,2,2,5,0,0,0,0,0,0,2,2,7,8,0,3,4,8,9,0,0,1,3,5,8.109034538269043,21.051362991333008,5.751476764678955,5.714535236358643,9.930482864379885,105.41335836031064,2,True
9YMN,1.25,A1CZE,44,A,Other,1,cif,True,True,True,True,True,False,False,False,True,True,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,2,2,2,2,4,0,0,0,1,1,0,0,0,2,3,0,1,1,1,4,0,0,1,3,4,3.406491041183472,10.836273193359377,10.090231895446776,7.272510051727295,8.831785202026367,,2,False
27QY,2.12,TG1,46,A,Hydrolase(other),1,cif,False,True,True,True,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,0,1,1,2,4,0,0,0,0,2,0,0,4,4,5,0,0,0,0,0,0,0,2,2,4,7.85261058807373,13.73381233215332,8.167319297790527,17.373889923095703,9.755952835083008,,1,False
9S7M,2.601,A1JMD,44,A,Other,1,cif,False,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,1,3,5,7,1,1,1,1,2,6.548556327819824,49.46087646484375,10.78485870361328,7.035116672515869,3.57758903503418,5.987552909402024,1,True
9S81,1.63,CXS,14,B,Other,3,pdb,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,2,4,4,5,2.9683783054351807,,20.35625648498535,4.88057804107666,4.987976551055908,,1,False
7IN0,1.68,W1Y,14,A,Other,1,pdb,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,0,1,1,1,1,0,0,0,0,0,0,0,1,2,2,1,3,5,5,5,0,0,0,0,0,5.968707084655762,,9.150256156921388,4.48166036605835,16.190141677856445,,1,False
29CT,1.91,A1JTS,41,A,Other,1,cif,False,False,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,0,0,0,1,2,1,1,1,1,1,0,0,0,1,2,0,1,1,4,8,0,0,1,1,2,10.577607154846191,4.213900089263916,11.44686794281006,7.797163963317871,9.603490829467772,,0,False
9HW4,1.5,CSS,7,A,Other,1,pdb,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,1,1,3,5,5,20.543336868286133,12.23971462249756,10.863643646240234,4.309664249420166,3.355830192565918,,0,False
35WG,1.97,A1DNI,30,A,Other,1,cif,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,True,True,True,True,0,1,1,2,4,0,1,1,1,1,0,1,2,2,2,0,0,1,1,1,0,0,2,4,4,6.218990802764893,5.953984260559082,6.193634510040283,8.202383995056152,8.686037063598633,,1,False
9RY5,1.24,A1JKR,46,A,Other,2,cif,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,0,2,2,4,4,0,0,0,0,0,2,4,6,6,8,0,3,4,4,8,0,0,0,0,2,6.260719299316406,23.682680130004883,3.046405076980591,6.7436933517456055,12.908129692077637,,2,False
9PH9,2.26,G3A,50,A,Transferase(other),2,pdb,False,False,True,True,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,0,0,1,1,3,0,1,3,5,5,0,0,0,0,1,0,0,0,0,2,0,2,3,5,6,9.327016830444336,6.984528064727783,13.97286605834961,12.65479850769043,5.517129898071289,,1,False
9S1G,2.36,ADP,27,B,Transferase(other),2,pdb,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,0,1,2,3,5,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,2,3,5,5,7.807793617248535,17.71699333190918,14.810379028320312,5.835454940795898,5.5695390701293945,93.7591551126252,2,True
10JV,2.81,A1C9M,36,A,Hydrolase(other),4,cif,False,True,True,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,0,2,2,4,9,0,0,0,0,1,0,0,1,5,9,0,2,2,5,6,0,0,0,1,1,6.634024620056152,13.735844612121582,9.620527267456056,7.1981282234191895,11.491506576538086,,2,False
7IMR,1.53,NZ1,12,A,Other,1,pdb,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,1,2,2,0,0,0,0,0,0,0,1,2,2,0,1,2,5,7,0,0,2,3,3,8.427553176879883,,9.034618377685549,7.26476240158081,8.371247291564941,,1,False
7IM8,1.65,T9Q,13,A,Other,1,pdb,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,4,8.291373252868652,,20.34365463256836,14.163366317749023,7.067392349243164,,1,False
14XT,1.84,GOV,15,A,Other,2,pdb,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,3,1,1,3,3,4,22.1790771484375,17.40021514892578,9.005804061889648,12.393916130065918,3.50674819946289,,0,False
9NVB,2.76,SAH,26,A,Other,7,pdb,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,1,3,3,3,4,0,1,2,4,6,0,0,0,1,2,0,0,1,3,3,1,2,2,3,6,4.440765380859375,7.059756755828857,11.260777473449709,9.621150970458984,3.752901792526245,,3,False
14WZ,1.92,Q4L,17,A,Other,2,pdb,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,1,2,3,6,0,0,1,1,1,20.045305252075195,13.315130233764648,7.980460166931152,7.526191234588623,8.867362022399902,,0,False
14VB,2.061,A1DOF,14,A,Other,2,cif,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,0,1,2,3,6,0,0,1,1,1,20.1864070892334,12.390621185302734,7.405810356140137,6.582330226898193,8.560391426086426,,0,False
9TXW,2.3,DQV,44,A,Transferase(other),4,pdb,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,1,3,4,6,9,0,0,0,1,1,0,1,2,2,5,0,0,0,0,2,0,0,0,1,2,4.5393967628479,11.01511573791504,5.29044246673584,14.522522926330566,10.23731803894043,,4,False
9TAB,1.9,SIA,21,C,Other,3,pdb,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,0,1,2,2,4,0,0,0,0,0,0,1,1,1,3,0,0,0,4,7,0,0,1,1,2,7.321197986602783,18.714740753173828,7.375330448150635,10.297699928283691,8.229349136352539,,2,False
9RWY,1.95,HEM,43,A,Oxidoreductase,8,pdb,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,1,1,2,2,3,0,0,0,0,0,0,2,4,5,5,0,0,1,2,6,0,0,0,1,3,2.112462282180786,18.37279891967773,7.329306125640869,8.7053804397583,10.749038696289062,,2,False
13UW,1.85,A1C1M,13,B,Other,2,cif,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,0,1,2,3,6,0,0,1,2,4,14.38658618927002,,8.74721622467041,5.90088415145874,9.590005874633787,,0,False
7IMY,1.77,Q7L,14,A,Other,1,pdb,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,0,1,1,1,2,0,0,0,0,0,0,0,1,1,2,1,2,5,5,5,0,0,0,0,1,7.050009250640869,,8.37620735168457,4.6477155685424805,14.80752182006836,,1,False
13TK,1.56,SQ7,13,B,Other,2,pdb,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,0,0,2,2,3,0,0,0,1,2,17.673917770385742,,6.302890300750732,9.101558685302734,11.183977127075195,,0,False
9VZB,2.76,GTP,32,A,Other,6,cif,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,0,1,2,2,6,0,0,0,0,1,1,2,4,5,7,0,1,2,6,10,0,0,1,2,2,5.460698127746582,13.761499404907228,3.676681280136109,5.670116424560547,8.829985618591309,,2,False
37EO,1.8,AMP,23,A,Epigenetic/reader,1,pdb,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,2,0,1,1,1,2,0,2,2,3,5,0,0,0,2,2,0,0,1,2,2,12.539830207824709,6.127779483795166,6.503085613250732,10.35288143157959,9.34804916381836,,0,False
7ILW,1.56,A1CNC,15,A,Other,1,cif,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,0,0,1,1,2,0,0,0,0,0,0,1,1,1,2,1,3,4,5,6,0,0,0,0,1,8.143210411071777,,6.714759826660156,4.0165863037109375,14.348784446716309,,1,False
27WS,2.8,NAD,44,A,Other,4,pdb,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,1,2,3,4,0,0,1,1,1,0,1,3,4,6,0,1,3,4,5,0,0,1,1,1,6.874169826507568,8.171293258666992,6.489569187164307,7.857946395874023,9.306214332580566,,2,False
14XQ,1.98,LWD,19,A,Other,2,pdb,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0,1,2,4,0,1,1,1,1,20.12418556213379,12.72642993927002,6.50131893157959,8.08288288116455,7.726174831390381,,0,False
29UY,1.37,A1J4Y,31,B,Other,2,cif,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,1,2,3,4,8,1,1,1,1,1,0,1,3,3,8,17.751991271972656,16.388858795166016,3.884376525878906,2.71098256111145,5.873922824859619,,0,False
9SSN,1.5,A1JQX,31,A,Other,1,cif,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,0,0,0,3,5,0,1,1,2,6,0,1,1,4,4,0,0,1,5,8,0,0,0,0,1,10.10992431640625,5.209199905395508,7.106661796569824,9.8959379196167,13.99370002746582,,0,False
9S6X,2.496,A1JL6,46,A,Other,1,cif,False,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,1,3,5,7,1,1,1,1,2,6.715429306030273,49.59366989135742,10.683113098144531,6.839365482330322,3.5917534828186035,,1,False
14YQ,1.83,U1V,13,A,Other,2,pdb,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,2,0,0,0,0,0,30.23301124572754,21.75506401062012,8.148634910583496,12.655242919921877,15.623735427856444,,0,False
9PQP,1.07,4FW,15,A,Other,1,pdb,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,1,2,2,3,5,0,0,0,0,0,0,1,1,1,1,0,0,2,2,4,0,0,0,1,3,4.708357810974121,,5.167850494384766,9.556382179260254,11.429729461669922,,2,False
9Z4R,2.08,A1C0R,23,A,Antibody/Immune,8,cif,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,2,4,6,7,10,0,0,1,2,2,0,1,2,2,8,0,1,3,4,6,0,1,1,1,5,4.093373775482178,9.098198890686035,5.941995620727539,7.329650402069092,6.175243854522705,,6,False
31AO,1.42,YLL,12,A,Hydrolase(other),1,pdb,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,True,True,True,True,True,1,2,4,6,9,0,0,0,0,0,0,1,1,2,5,0,0,0,4,6,0,0,0,0,0,4.379024028778076,15.466423988342283,7.73649787902832,10.009779930114746,17.334341049194336,,4,False
13TS,1.43,BZX,10,B,Other,2,pdb,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,3,5,6,0,0,1,2,3,13.764410018920898,,10.065596580505373,7.4451584815979,9.671874046325684,,0,False
9RZY,2.3,FUC,11,A,Hydrolase(other),4,pdb,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,1,1,3,4,11,0,1,1,2,2,0,0,4,6,8,0,2,3,3,3,0,0,1,2,4,4.879677772521973,7.116239070892334,8.46123218536377,5.642412662506104,9.871711730957031,,3,False
9T8B,1.81,COH,43,A,Oxidoreductase,2,pdb,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,0,0,0,1,3,1,1,1,1,1,0,1,2,3,4,0,0,5,6,7,0,0,2,2,9,10.123412132263184,2.609792232513428,7.857428550720215,8.465316772460938,8.84412670135498,,0,False
9XW0,2.4,TPO,11,A,Other,4,cif,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,1,1,3,11.920805931091309,18.76118469238281,12.093292236328123,12.687600135803224,3.515352249145508,,0,False
32SB,1.81,A1KEX,19,A,Other,1,cif,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,0,2,4,4,4,0,1,1,1,1,0,0,0,0,0,0,0,0,1,4,0,0,2,2,4,6.248504638671875,6.776873588562012,15.15373706817627,11.80867862701416,9.64271068572998,122.4276044252342,4,True
9HXY,1.6,CSS,7,A,Other,1,pdb,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,1,1,3,5,5,20.580171585083008,12.217000007629396,10.887784957885742,4.372951507568359,3.375639677047729,,0,False
14UJ,2.103,A1DNT,15,A,Other,2,cif,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,0,1,2,3,6,0,0,1,1,1,20.435089111328125,12.5467529296875,6.967877388000488,6.85144567489624,8.561315536499023,,0,False
9S5S,1.9,HEM,43,A,Oxidoreductase,2,pdb,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,0,0,0,1,2,0,0,0,0,0,0,0,1,2,4,0,1,2,4,7,0,1,1,1,4,11.40701675415039,18.1107120513916,9.456588745117188,7.771125316619873,7.55224084854126,,0,False
9I85,1.9,A1I07,40,A,Other,1,cif,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,1,2,4,0,0,0,1,2,15.142485618591309,19.35662269592285,10.174541473388672,5.03338098526001,10.139107704162598,,0,False
22YX,1.59,HEM,43,A,Oxidoreductase,2,cif,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,True,True,True,True,True,1,1,1,1,1,1,1,1,1,2,0,1,2,6,9,0,0,0,2,4,0,0,0,0,0,4.127827167510986,2.754019260406494,5.43201208114624,11.467613220214844,19.151338577270508,,1,False
14WP,2.063,A1DOX,15,A,Other,2,cif,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,1,1,2,5,0,0,1,1,1,19.988588333129883,13.221443176269531,7.336371898651123,7.90533971786499,8.258703231811523,,0,False
